name,long,lat
other,-85.8012857,38.22747901
other,-85.80031326,38.22762779
other,-85.80145917,38.22749262
other,-85.79919549,38.22756167
other,-85.80111097,38.22746738
other,-85.80090396,38.22772982
other,-85.79915087,38.22792385
other,-85.79920985,38.22740864
other,-85.79923817,38.22730667
other,-85.79920122,38.2274772
other,-85.80142201,38.2277649
other,-85.7993799,38.22782151
other,-85.80107661,38.22774112
other,-85.79922752,38.22763334
fraxinus pennsylvanica,-85.80043344,38.22771554
quercus palustris,-85.80004493,38.22765205
fraxinus pennsylvanica,-85.80034742,38.22733388
other,-85.80076068,38.22810909
ulmus americana,-85.80229552,38.22754034
other,-85.8018725,38.22717786
other,-85.80305268,38.22724032
other,-85.80374453,38.22729662
other,-85.80141509,38.22850451
other,-85.8033062,38.22726263
other,-85.79971601,38.22831708
other,-85.80228364,38.22854499
other,-85.80390776,38.22732981
other,-85.8039555,38.22730277
other,-85.80022173,38.22704138
other,-85.80290406,38.227279
other,-85.80214422,38.22719412
ulmus americana,-85.80466719,38.22737414
other,-85.80172461,38.22714315
ulmus americana,-85.80251991,38.22721453
other,-85.79989539,38.22838926
other,-85.80345354,38.22725404
other,-85.8038027,38.22866917
other,-85.80345036,38.22727433
other,-85.80367656,38.22861659
other,-85.80319114,38.22723662
other,-85.79989025,38.22710413
other,-85.80240126,38.22720334
quercus palustris,-85.80070542,38.2270721
other,-85.80086606,38.22708164
other,-85.80439759,38.22733683
other,-85.80440102,38.22741118
other,-85.80147009,38.22713513
other,-85.80402661,38.22868291
other,-85.80236181,38.2271966
other,-85.80445804,38.22871367
ulmus americana,-85.80249256,38.22721593
other,-85.80104385,38.22709043
other,-85.8016925,38.22714741
other,-85.80407973,38.22731048
ulmus americana,-85.8037688,38.22729419
other,-85.80125677,38.22713077
ulmus americana,-85.80453702,38.22735519
other,-85.79993686,38.22835536
other,-85.80213513,38.2271791
ulmus americana,-85.80457037,38.22735262
other,-85.80402855,38.22730428
other,-85.79978824,38.2283616
other,-85.80081662,38.22708785
other,-85.80095111,38.22709203
other,-85.80428428,38.22732936
other,-85.80174701,38.2271424
other,-85.80175381,38.22716347
other,-85.80392318,38.22728877
quercus palustris,-85.80350144,38.22860497
other,-85.80400758,38.22731347
other,-85.79996485,38.22709677
ulmus americana,-85.80100195,38.22710213
other,-85.80211118,38.2271974
other,-85.8042451,38.22733392
other,-85.80250797,38.22719432
other,-85.80246641,38.22724467
other,-85.80219661,38.22718986
ulmus americana,-85.80472935,38.22734175
other,-85.801091,38.22710445
other,-85.80443379,38.22733467
other,-85.80417438,38.22731142
ulmus americana,-85.80410254,38.22731438
other,-85.80338462,38.22725328
acer saccharum,-85.8023937,38.2285498
ulmus americana,-85.80246071,38.22720259
other,-85.8029896,38.22723106
other,-85.80263733,38.22719807
other,-85.80078185,38.22707091
other,-85.80439982,38.22870821
other,-85.8014948,38.22714444
ulmus americana,-85.80242343,38.22722955
other,-85.80135099,38.22848576
other,-85.80110371,38.22847044
other,-85.80237475,38.22720757
other,-85.80274052,38.22717418
other,-85.80080587,38.22708247
other,-85.80455471,38.22737782
ulmus americana,-85.80445311,38.22731094
other,-85.80224992,38.22718077
other,-85.80288425,38.22721154
other,-85.80297553,38.22722711
other,-85.80121739,38.22848516
other,-85.8023973,38.22722837
other,-85.79986934,38.22836605
other,-85.80359158,38.22860866
ulmus americana,-85.80413593,38.22729544
other,-85.80106459,38.2270895
other,-85.80260756,38.22718692
ulmus americana,-85.80245911,38.22720175
other,-85.80132003,38.22711591
other,-85.80089143,38.2270938
other,-85.80472887,38.22732045
other,-85.80018622,38.22703736
other,-85.79999816,38.22833387
other,-85.80006967,38.22834918
quercus palustris,-85.80126661,38.22846209
other,-85.80249814,38.22725783
other,-85.80097952,38.22708574
other,-85.80218174,38.22719099
other,-85.80288868,38.22721137
other,-85.8036386,38.22726758
other,-85.80212868,38.22741253
other,-85.80194514,38.22742502
other,-85.80117223,38.22735661
other,-85.80221604,38.22746786
quercus palustris,-85.80137898,38.22734699
other,-85.80186026,38.22738872
other,-85.80226973,38.22742311
quercus palustris,-85.80148267,38.22736116
other,-85.80202298,38.22740544
other,-85.80098846,38.22736774
other,-85.79987047,38.22765416
other,-85.79994721,38.2279418
other,-85.79991049,38.22799758
other,-85.79935971,38.22798184
other,-85.79951146,38.22801019
other,-85.79976857,38.22720411
other,-85.79935186,38.22718397
other,-85.80032986,38.22726101
other,-85.80054045,38.22727591
other,-85.80063902,38.22728272
other,-85.79945319,38.2271878
other,-85.80054428,38.22742118
other,-85.79924614,38.22718271
other,-85.79994417,38.22751749
other,-85.80069358,38.22748325
other,-85.79955912,38.22719714
other,-85.8002261,38.22725335
other,-85.79997753,38.22719594
other,-85.79966274,38.22720212
other,-85.80074424,38.22728568
other,-85.79987395,38.22719898
other,-85.800435,38.22726787
other,-85.79943115,38.22761162
quercus palustris,-85.79966788,38.22765009
other,-85.79946998,38.22764876
quercus palustris,-85.80449697,38.22758512
acer rubrum,-85.80178753,38.22840083
quercus palustris,-85.80456141,38.228057
acer rubrum,-85.80172284,38.22832827
acer saccharum,-85.80456116,38.22768875
ulmus americana,-85.80284464,38.22851473
other,-85.80126658,38.22760238
other,-85.80341299,38.22756848
other,-85.80159655,38.22777698
acer saccharum,-85.80105456,38.22838607
quercus palustris,-85.80437986,38.2276357
other,-85.79940595,38.22732425
other,-85.803128,38.22849917
other,-85.79992755,38.22736345
quercus palustris,-85.7990668,38.22809002
other,-85.80174603,38.22769083
other,-85.80184321,38.2276532
other,-85.79907293,38.22816328
acer saccharum,-85.80457355,38.22840352
other,-85.79930369,38.22805918
acer saccharum,-85.80463179,38.22776516
other,-85.80304172,38.22854488
quercus palustris,-85.80280367,38.22752745
ulmus americana,-85.80290715,38.22848474
fraxinus pennsylvanica,-85.80042152,38.22812885
other,-85.80066336,38.22774801
other,-85.80144106,38.22761916
other,-85.8043721,38.22747759
quercus palustris,-85.80413522,38.22764539
acer saccharum,-85.80440698,38.22858049
other,-85.80011979,38.22724113
other,-85.7991182,38.22778046
acer saccharum,-85.80461404,38.22758449
other,-85.79941167,38.2282698
ulmus americana,-85.80278,38.22847305
quercus palustris,-85.79905089,38.22827368
other,-85.80092196,38.22757579
quercus palustris,-85.80423244,38.22761191
other,-85.80161242,38.22763753
other,-85.80449886,38.22744167
other,-85.80109473,38.22758795
acer rubrum,-85.8016952,38.22843091
other,-85.80173492,38.22758958
quercus palustris,-85.80355499,38.22762351
other,-85.80321017,38.2285649
quercus palustris,-85.80452081,38.22845565
other,-85.80463204,38.2274407
other,-85.80003522,38.22732684
other,-85.79937401,38.22743117
quercus palustris,-85.80295548,38.22758276
acer rubrum,-85.80000435,38.22743186
other,-85.80163239,38.22750319
other,-85.80164939,38.22736826
other,-85.76940942,38.21111052
other,-85.76953091,38.21139898
other,-85.76944198,38.21119803
other,-85.76959163,38.21148476
other,-85.7694762,38.21130137
other,-85.76933657,38.2110291
other,-85.76925197,38.21105687
other,-85.7693521,38.2111811
other,-85.76940614,38.2112582
other,-85.76930502,38.21110671
other,-85.76950406,38.21147845
other,-85.76973273,38.21122454
other,-85.76978096,38.21134201
other,-85.7700603,38.21164805
other,-85.76984845,38.21143643
other,-85.76971281,38.21112401
other,-85.76997208,38.21155772
quercus palustris,-85.7699068,38.21150526
other,-85.76984387,38.21126898
other,-85.76998712,38.21147436
other,-85.77030759,38.21176853
other,-85.7698062,38.21118222
other,-85.7700662,38.21155391
other,-85.76979494,38.21108144
other,-85.76989642,38.21134665
other,-85.7698953,38.21176761
other,-85.77034203,38.21188903
quercus palustris,-85.770487,38.21200677
other,-85.77038411,38.21213349
other,-85.77100971,38.2123596
other,-85.77143515,38.21261154
other,-85.77061746,38.21211015
other,-85.77195532,38.21276661
other,-85.77098533,38.21218731
other,-85.7720829,38.21285922
other,-85.77169256,38.21259178
other,-85.77085742,38.21209456
other,-85.7707259,38.21200367
other,-85.77182333,38.21268028
other,-85.77195078,38.21267128
other,-85.77084823,38.21200418
other,-85.77197105,38.21288017
other,-85.77266038,38.21348768
other,-85.77256541,38.2133694
other,-85.77245501,38.2132556
other,-85.77181824,38.21258174
other,-85.77168578,38.21249145
other,-85.77074733,38.21193134
other,-85.77222404,38.21306231
other,-85.77155553,38.21250354
other,-85.77061168,38.21200295
other,-85.77075064,38.21209982
other,-85.77069128,38.21233706
other,-85.77087359,38.2121816
other,-85.77078684,38.21250235
quercus palustris,-85.77087658,38.21228279
fraxinus pennsylvanica,-85.7710155,38.21226931
quercus palustris,-85.77116354,38.21244908
other,-85.7711577,38.21236094
other,-85.77130484,38.21252441
other,-85.77129236,38.21242878
other,-85.77144027,38.21252012
other,-85.77157247,38.21259977
other,-85.77158179,38.21269278
other,-85.77171074,38.21277808
other,-85.77170697,38.21268813
quercus palustris,-85.77184448,38.21287664
other,-85.77184835,38.21278194
quercus palustris,-85.77196079,38.2129733
acer saccharum,-85.77209937,38.21297037
other,-85.77201513,38.2132112
quercus palustris,-85.77213166,38.21331366
quercus palustris,-85.77209466,38.21307468
quercus palustris,-85.77220681,38.21317404
fraxinus pennsylvanica,-85.7723519,38.21315765
other,-85.77229181,38.21345131
fraxinus pennsylvanica,-85.77219107,38.21347921
quercus palustris,-85.77245239,38.21337179
quercus palustris,-85.77232707,38.21326991
other,-85.77241233,38.21356475
quercus palustris,-85.77255062,38.21347114
other,-85.77250453,38.21365885
other,-85.77265129,38.21356455
quercus palustris,-85.77262515,38.21377719
quercus palustris,-85.77274777,38.2139095
other,-85.77307231,38.21433975
acer saccharum,-85.77296668,38.21432915
other,-85.77292362,38.21428744
other,-85.77069248,38.2121566
other,-85.7732636,38.21458448
other,-85.77340118,38.214786
other,-85.77353933,38.21496483
other,-85.77360614,38.21505835
other,-85.77350607,38.21508201
fraxinus pennsylvanica,-85.77355349,38.21512717
other,-85.77368205,38.21516219
other,-85.77376715,38.2152781
other,-85.77382252,38.21535842
other,-85.77388881,38.21545041
other,-85.77396397,38.21554534
other,-85.77405196,38.21566113
other,-85.77414161,38.21579772
fraxinus pennsylvanica,-85.77393307,38.21566512
other,-85.77411667,38.21589483
other,-85.77403688,38.21577846
quercus palustris,-85.77278555,38.21371717
quercus palustris,-85.77303258,38.21400064
other,-85.77297156,38.21391108
quercus palustris,-85.77330326,38.21435258
other,-85.77331653,38.21426655
other,-85.77343781,38.2143765
other,-85.77360547,38.21461105
quercus palustris,-85.77356473,38.21471661
quercus palustris,-85.77365592,38.21482928
other,-85.77390429,38.21516423
fraxinus pennsylvanica,-85.7739492,38.21508521
other,-85.77398572,38.21527761
other,-85.77430945,38.21557606
quercus palustris,-85.77435513,38.2157888
quercus palustris,-85.77450319,38.21599345
fraxinus pennsylvanica,-85.77456586,38.21600884
other,-85.77432646,38.21603361
fraxinus pennsylvanica,-85.77429544,38.21613437
other,-85.77420653,38.21601161
quercus palustris,-85.77458052,38.21611062
other,-85.77441376,38.21615963
fraxinus pennsylvanica,-85.77448994,38.21624481
other,-85.77437736,38.21624777
other,-85.77472982,38.21627302
other,-85.77451394,38.21631016
other,-85.774472,38.21637341
quercus palustris,-85.77459236,38.2163976
other,-85.77454614,38.21648104
other,-85.77486107,38.21647099
quercus palustris,-85.77467866,38.21651061
other,-85.77464941,38.216603
fraxinus pennsylvanica,-85.77504913,38.21660434
quercus palustris,-85.77478567,38.21664025
other,-85.77473649,38.21673358
quercus palustris,-85.77503254,38.2167145
quercus palustris,-85.77486736,38.21676908
fraxinus pennsylvanica,-85.7748285,38.2168399
other,-85.77512309,38.21683324
fraxinus pennsylvanica,-85.77522271,38.2168467
other,-85.77494867,38.21687804
other,-85.77491168,38.21696825
other,-85.77520638,38.21694941
fraxinus pennsylvanica,-85.77532058,38.21694404
quercus palustris,-85.77503431,38.2169959
fraxinus pennsylvanica,-85.77498771,38.21709955
other,-85.7753076,38.21707451
fraxinus pennsylvanica,-85.7754021,38.21707953
other,-85.77512083,38.21711135
other,-85.77589585,38.21818443
other,-85.77603221,38.2183722
other,-85.77619131,38.21856951
quercus palustris,-85.77572915,38.21794297
other,-85.77563597,38.2178292
other,-85.77599765,38.21845208
other,-85.7755291,38.21782587
other,-85.7756041,38.2179261
other,-85.77585818,38.21826226
other,-85.77569379,38.21805443
other,-85.77576889,38.21816138
other,-85.77593775,38.21836816
other,-85.77607122,38.21855356
other,-85.77614373,38.21865769
other,-85.7753928,38.21718522
fraxinus pennsylvanica,-85.7754943,38.21719323
quercus palustris,-85.77520599,38.217216
quercus palustris,-85.77505672,38.21721309
other,-85.77547806,38.21730165
pyrus calleryana,-85.77557445,38.21730849
other,-85.77527774,38.21735225
other,-85.77515946,38.21733623
other,-85.77573512,38.2175636
other,-85.77579912,38.21761483
other,-85.77580694,38.21775042
other,-85.77591101,38.21787219
other,-85.77590633,38.2178034
other,-85.77595963,38.21795792
other,-85.77599687,38.21791901
other,-85.77608478,38.21804182
other,-85.77603932,38.21809058
quercus palustris,-85.77612248,38.21820481
other,-85.7764246,38.21859362
other,-85.77628616,38.21841818
other,-85.77620985,38.21830067
other,-85.77624947,38.2182689
other,-85.77617176,38.21816057
other,-85.77632817,38.2183747
other,-85.77650049,38.21861259
other,-85.77641269,38.21849238
quercus palustris,-85.77634089,38.21879333
other,-85.77625949,38.21868373
quercus palustris,-85.77654686,38.21876752
acer saccharum,-85.77673567,38.21890465
other,-85.77661985,38.21878241
other,-85.77652737,38.2190278
other,-85.77645686,38.21893463
quercus palustris,-85.77663267,38.21917349
other,-85.77657938,38.21924856
other,-85.77653647,38.21916802
quercus palustris,-85.77692185,38.21926608
other,-85.77699291,38.21936759
other,-85.77708193,38.21948381
other,-85.7772759,38.2197652
other,-85.77720002,38.21965714
other,-85.77735962,38.21987288
other,-85.77739005,38.21979654
other,-85.77680432,38.2194301
other,-85.77687509,38.21954054
other,-85.77667899,38.2193918
other,-85.77675266,38.21949144
other,-85.77683888,38.21961115
other,-85.77694001,38.21965554
other,-85.77691177,38.21971012
other,-85.77699371,38.21981321
other,-85.7770742,38.21992077
other,-85.77713515,38.22000394
other,-85.77776627,38.22032813
other,-85.77766971,38.2202244
other,-85.77774213,38.22021666
other,-85.77766454,38.22012193
other,-85.77782644,38.22030999
other,-85.77752646,38.22037408
other,-85.7776414,38.22049342
other,-85.777494,38.22045575
other,-85.7775634,38.22053924
other,-85.77740292,38.22037319
other,-85.77797596,38.2207742
other,-85.77806879,38.22083615
other,-85.77785952,38.2206687
other,-85.77775489,38.22059811
other,-85.77797311,38.2208455
other,-85.77772649,38.22065013
other,-85.77785106,38.22075671
fraxinus pennsylvanica,-85.77846923,38.2209102
other,-85.77821148,38.22072004
other,-85.77830841,38.22078982
other,-85.77863328,38.22094038
other,-85.77810489,38.22062072
other,-85.77800829,38.22052172
other,-85.77799845,38.22046712
other,-85.77877149,38.22093885
other,-85.7784727,38.22079765
other,-85.77862411,38.22087727
other,-85.77819837,38.22062271
other,-85.77833464,38.22071789
other,-85.77809571,38.22055259
other,-85.77892891,38.22099929
other,-85.7788904,38.22106252
other,-85.77938193,38.221201
other,-85.77906099,38.22111812
other,-85.78005911,38.2213386
other,-85.77924199,38.2211673
fraxinus pennsylvanica,-85.77974857,38.22120928
other,-85.77958037,38.22117336
other,-85.77984712,38.22125126
other,-85.7790938,38.22104706
other,-85.7800089,38.22128521
other,-85.77940355,38.22113164
other,-85.7792493,38.22109145
other,-85.78047446,38.22144043
other,-85.78062739,38.22148014
acer rubrum,-85.78017109,38.22132637
other,-85.78056128,38.22141046
acer rubrum,-85.78041257,38.22138143
other,-85.78089366,38.22150085
other,-85.78079302,38.22152406
other,-85.77822891,38.22102517
other,-85.77910788,38.22136618
other,-85.77835788,38.22109132
other,-85.7807242,38.22146017
other,-85.77848813,38.22115558
other,-85.77862579,38.2212148
other,-85.77893833,38.22132396
other,-85.77846858,38.22105464
other,-85.77872072,38.22116795
other,-85.77924726,38.22133468
quercus palustris,-85.77889645,38.22121761
other,-85.77909479,38.22129378
other,-85.77833584,38.22098198
other,-85.77878156,38.22126657
other,-85.77928678,38.22140464
other,-85.78036636,38.22166194
other,-85.77970661,38.22147988
other,-85.78003932,38.22156912
other,-85.78021427,38.22160956
fraxinus pennsylvanica,-94.683892,38.972979
other,-94.718633,38.941584
other,-94.718441,38.941356
fraxinus pennsylvanica,-94.718633,38.941584
fraxinus pennsylvanica,-94.718633,38.941584
fraxinus pennsylvanica,-94.7188605,38.9415846
fraxinus pennsylvanica,-94.719088,38.9415851
fraxinus pennsylvanica,-94.719088,38.9415851
fraxinus pennsylvanica,-94.7193155,38.9415857
fraxinus pennsylvanica,-94.7205971,38.9403386
fraxinus pennsylvanica,-94.7205971,38.9403386
fraxinus pennsylvanica,-94.7202701,38.9399064
fraxinus pennsylvanica,-94.7202701,38.9399064
quercus palustris,-94.7197755,38.9396741
fraxinus pennsylvanica,-94.7195041,38.939629
fraxinus pennsylvanica,-94.7195041,38.939629
fraxinus pennsylvanica,-94.7193829,38.9393335
fraxinus pennsylvanica,-94.7195562,38.9398118
other,-94.7195562,38.9398118
fraxinus pennsylvanica,-94.7197824,38.9398653
fraxinus pennsylvanica,-94.7197824,38.9398653
fraxinus pennsylvanica,-94.7199966,38.9399554
fraxinus pennsylvanica,-94.720376,38.94085
fraxinus pennsylvanica,-94.7201418,38.9411591
fraxinus pennsylvanica,-94.7198737,38.9413185
fraxinus pennsylvanica,-94.7198737,38.9413185
other,-94.7195731,38.9414028
other,-94.7192601,38.9414151
fraxinus pennsylvanica,-94.7189466,38.9414171
fraxinus pennsylvanica,-94.718633,38.941419
fraxinus pennsylvanica,-94.718633,38.941419
other,-94.718633,38.941419
platanus acerifolia,-94.7194066,38.9383938
platanus acerifolia,-94.73191,38.937331
platanus acerifolia,-94.73191,38.937331
platanus acerifolia,-94.71913,38.9394844
platanus acerifolia,-94.71913,38.9394844
platanus acerifolia,-94.71798,38.939765
platanus acerifolia,-94.71798,38.939765
acer rubrum,-94.71798,38.939765
acer saccharum,-94.71798,38.939765
other,-94.718258,38.941924
other,-94.71903,38.9398699
other,-94.71903,38.9398699
other,-94.718976,38.9400696
other,-94.718976,38.9400696
other,-94.7189214,38.9402691
other,-94.719263,38.939804
other,-94.719263,38.939804
other,-94.7195562,38.9398118
platanus acerifolia,-94.7196173,38.9384164
platanus acerifolia,-94.7196374,38.9383387
platanus acerifolia,-94.7196777,38.9381831
platanus acerifolia,-94.7196978,38.9381053
platanus acerifolia,-94.719718,38.9380276
platanus acerifolia,-94.7197381,38.9379498
platanus acerifolia,-94.7197582,38.937872
fraxinus pennsylvanica,-94.7197582,38.937872
fraxinus pennsylvanica,-94.7197582,38.937872
fraxinus pennsylvanica,-94.7195731,38.9414028
fraxinus pennsylvanica,-94.7198737,38.9413185
fraxinus pennsylvanica,-94.7201846,38.941369
acer rubrum,-94.7203655,38.9412323
fraxinus pennsylvanica,-94.720577,38.940898
fraxinus pennsylvanica,-94.720633,38.940732
fraxinus pennsylvanica,-94.7199966,38.9399554
fraxinus pennsylvanica,-94.7201833,38.9400936
fraxinus pennsylvanica,-94.7201833,38.9400936
fraxinus pennsylvanica,-94.7203256,38.9402759
fraxinus pennsylvanica,-94.7203256,38.9402759
fraxinus pennsylvanica,-94.720417,38.940489
other,-94.718635,38.941421
other,-94.718635,38.941421
other,-94.718635,38.941421
other,-94.71901,38.94065
other,-94.719263,38.939804
other,-94.7192235,38.939956
other,-94.719263,38.939804
acer rubrum,-94.719263,38.939804
other,-94.719263,38.939804
other,-94.718808,38.940603
other,-94.718808,38.940603
other,-94.7185147,38.9412208
other,-94.7184901,38.9412658
acer rubrum,-94.7184656,38.9413109
other,-94.718441,38.941356
other,-94.7182637,38.9417157
other,-94.7182637,38.9417157
other,-94.7195562,38.9398118
platanus acerifolia,-94.7193829,38.9393335
platanus acerifolia,-94.7193829,38.9393335
platanus acerifolia,-94.7194114,38.9392198
acer saccharum,-94.719476,38.938976
platanus acerifolia,-94.719476,38.938976
other,-94.71952,38.938796
platanus acerifolia,-94.719577,38.938572
platanus acerifolia,-94.7195971,38.9384942
fraxinus pennsylvanica,-94.658212,38.937388
acer platanoides,-94.658212,38.937388
platanus acerifolia,-94.7195347,38.937882
platanus acerifolia,-94.7195164,38.9379551
platanus acerifolia,-94.7194981,38.9380282
platanus acerifolia,-94.7194798,38.9381013
acer rubrum,-94.7194615,38.9381745
platanus acerifolia,-94.7194432,38.9382476
gleditsia triacanthos,-94.7194249,38.9383207
acer saccharum,-94.71903,38.9398699
acer saccharum,-94.71903,38.9398699
other,-94.716919,38.9400194
other,-94.716919,38.9400194
other,-94.7169293,38.9399143
other,-94.7169276,38.9398088
other,-94.7169276,38.9398088
other,-94.7169249,38.9397033
other,-94.7169249,38.9397033
other,-94.7169079,38.9395991
other,-94.7168881,38.9394956
other,-94.7168559,38.9393951
other,-94.7168559,38.9393951
other,-94.7168237,38.9392946
other,-94.7167914,38.939194
other,-94.716727,38.938993
other,-94.716727,38.938993
other,-94.716727,38.938993
other,-94.717936,38.939628
acer saccharum,-94.717894,38.939691
acer saccharum,-94.717902,38.939698
acer saccharum,-94.717902,38.939698
acer saccharum,-94.717924,38.939717
acer saccharum,-94.717932,38.939723
acer saccharum,-94.71798,38.939765
other,-94.71796,38.939748
other,-94.71795,38.93974
other,-94.71795,38.93974
other,-94.71796,38.939748
acer saccharum,-94.717945,38.939735
fraxinus pennsylvanica,-94.717937,38.939728
acer saccharum,-94.71793,38.939722
other,-94.717915,38.939709
acer saccharum,-94.717915,38.939709
other,-94.717936,38.939628
acer saccharum,-94.717936,38.939628
acer saccharum,-94.717936,38.939628
acer saccharum,-94.717936,38.939628
other,-94.716551,38.9391279
fraxinus pennsylvanica,-94.7166089,38.9393217
other,-94.7166379,38.9394186
other,-94.7166669,38.9395155
other,-94.7166669,38.9395155
other,-94.7166875,38.9396143
other,-94.7167043,38.939714
other,-94.7167043,38.939714
other,-94.7167097,38.939815
other,-94.7167097,38.939815
other,-94.7167125,38.9399159
other,-94.7167125,38.9399159
other,-94.716919,38.9400194
other,-94.7167005,38.9400164
other,-94.7167005,38.9400164
other,-94.716919,38.9400194
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
other,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.71913,38.9394844
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
fraxinus pennsylvanica,-94.73191,38.937331
acer rubrum,-94.73191,38.937331
pyrus calleryana,-94.73191,38.937331
pyrus calleryana,-94.73191,38.937331
other,-94.716653,38.938753
other,-94.716653,38.938753
other,-94.716653,38.938753
other,-94.718544,38.937711
other,-94.718529,38.937693
other,-94.718522,38.937684
other,-94.718515,38.937675
acer rubrum,-94.718515,38.937675
other,-94.718515,38.937675
other,-94.718493,38.937648
other,-94.718493,38.937648
other,-94.718486,38.937639
acer saccharum,-94.718515,38.937675
acer saccharum,-94.718515,38.937675
tilia cordata,-94.718486,38.937639
other,-94.718478,38.93763
tilia cordata,-94.718471,38.937621
other,-94.718464,38.937612
other,-94.718456,38.937603
platanus acerifolia,-94.658212,38.937388
platanus acerifolia,-94.658212,38.937388
platanus acerifolia,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
other,-94.718473,38.937623
other,-94.718495,38.93765
tilia cordata,-94.718509,38.937668
tilia cordata,-94.718524,38.937686
other,-94.718531,38.937695
other,-94.718539,38.937704
other,-94.718546,38.937713
other,-94.718546,38.937713
other,-94.718546,38.937713
other,-94.718546,38.937713
other,-94.7165155,38.9365194
other,-94.7165153,38.936664
other,-94.7165154,38.9365917
pyrus calleryana,-94.7165152,38.9367363
other,-94.7165152,38.9367363
fraxinus pennsylvanica,-94.716515,38.936881
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
other,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.658212,38.937388
other,-94.7163038,38.9367493
tilia cordata,-94.7163038,38.9367493
other,-94.716304,38.9366698
other,-94.716304,38.9366698
tilia cordata,-94.7163043,38.9365109
acer saccharum,-94.7163045,38.9364314
other,-94.7163047,38.9363519
other,-94.716305,38.936193
other,-94.7164155,38.9386909
other,-94.7163587,38.9384886
tilia cordata,-94.7163201,38.9382823
other,-94.716314,38.938072
fraxinus pennsylvanica,-94.716314,38.938072
fraxinus pennsylvanica,-94.716314,38.938072
fraxinus pennsylvanica,-94.715579,38.938959
fraxinus pennsylvanica,-94.715579,38.938959
other,-94.7155091,38.9406296
other,-94.7155091,38.9406296
other,-94.7167005,38.9400164
tilia cordata,-94.7155091,38.9406296
tilia cordata,-94.7155091,38.9406296
tilia cordata,-94.715464,38.9407168
acer rubrum,-94.7154189,38.9408039
acer rubrum,-94.7154189,38.9408039
tilia cordata,-94.7153738,38.9408911
tilia cordata,-94.7153286,38.9409782
tilia cordata,-94.7152835,38.9410654
tilia cordata,-94.7151933,38.9412397
tilia cordata,-94.715103,38.941414
other,-94.714907,38.941353
other,-94.717936,38.939628
acer rubrum,-94.717936,38.939628
acer rubrum,-94.717936,38.939628
acer rubrum,-94.717936,38.939628
other,-94.717936,38.939628
tilia cordata,-94.717936,38.939628
tilia cordata,-94.717936,38.939628
tilia cordata,-94.7147438,38.9416893
fraxinus pennsylvanica,-94.7154106,38.9403627
tilia cordata,-94.7154325,38.9403197
tilia cordata,-94.7154763,38.9402336
tilia cordata,-94.71552,38.9401475
tilia cordata,-94.7155396,38.9401034
tilia cordata,-94.7155629,38.9400348
tilia cordata,-94.7155629,38.9400348
tilia cordata,-94.7155815,38.939965
gleditsia triacanthos,-94.715579,38.938959
gleditsia triacanthos,-94.7155114,38.938717
gleditsia triacanthos,-94.7154424,38.9383893
gleditsia triacanthos,-94.715422,38.938223
gleditsia triacanthos,-94.71541,38.937982
gleditsia triacanthos,-94.7154076,38.9375506
gleditsia triacanthos,-94.715406,38.937263
gleditsia triacanthos,-94.7154063,38.9370002
gleditsia triacanthos,-94.7154076,38.9369332
gleditsia triacanthos,-94.7154069,38.9369667
gleditsia triacanthos,-94.7154082,38.9368997
fraxinus pennsylvanica,-94.658212,38.937388
fraxinus pennsylvanica,-94.7163038,38.9367493
fraxinus pennsylvanica,-94.7163038,38.9367493
