,state,long,lat
44318,washington,-122.3339813,47.65557664
44319,washington,-122.4108212,47.64736727
44320,washington,-122.3861727,47.58127493
44321,washington,-122.3853341,47.68644656
44322,washington,-122.2927939,47.60080888
44323,washington,-122.3239665,47.59758593
44324,washington,-122.355144,47.66426469
44325,washington,-122.3540606,47.61889623
44326,washington,-122.3814183,47.56435004
44327,washington,-122.3476967,47.67177797
44328,washington,-122.30638,47.64023088
44329,washington,-122.3203279,47.64787523
44330,washington,-122.2999192,47.6001716
44331,washington,-122.3067061,47.69942616
44332,washington,-122.3440069,47.5713306
44333,washington,-122.3335929,47.60502039
44334,washington,-122.3110617,47.66949307
44335,washington,-122.3789749,47.66726196
44336,washington,-122.348753,47.61573144
44337,washington,-122.4033826,47.57409848
44338,washington,-122.3304404,47.60660438
44339,washington,-122.3251197,47.61122874
44340,washington,-122.377539,47.67303696
44341,washington,-122.3822459,47.68889334
44342,washington,-122.3699029,47.67085062
44343,washington,-122.3036492,47.60922137
44344,washington,-122.2602265,47.6727652
44345,washington,-122.2858008,47.57074209
44346,washington,-122.3589637,47.72870345
44347,washington,-122.3422987,47.70317773
44348,washington,-122.3007852,47.5466313
44349,washington,-122.3664528,47.63247303
44350,washington,-122.285535,47.5723989
44351,washington,-122.3088722,47.6023783
44352,washington,-122.3723748,47.63601535
44353,washington,-122.3454454,47.69196782
44354,washington,-122.3114705,47.59936402
44355,washington,-122.4075581,47.56544986
44356,washington,-122.3102084,47.61903229
44357,washington,-122.3003327,47.59671958
44358,washington,-122.2890087,47.66781649
44359,washington,-122.3884,47.686737
44360,washington,-122.3023448,47.60380908
44361,washington,-122.2982853,47.54226815
44362,washington,-122.3057073,47.63223571
44363,washington,-122.2830806,47.67401765
44364,washington,-122.3098297,47.63341347
44365,washington,-122.2867963,47.66912615
44366,washington,-122.3022,47.608084
44367,washington,-122.3542762,47.6431959
44368,washington,-122.2897868,47.62329601
44369,washington,-122.3141844,47.68477476
44370,washington,-122.2873388,47.68749502
44371,washington,-122.3726405,47.57953291
44372,washington,-122.4118051,47.57417381
44373,washington,-122.3496633,47.68175261
44374,washington,-122.3478595,47.69342193
44375,washington,-122.3028,47.68152482
44376,washington,-122.3996044,47.65166423
44377,washington,-122.3175938,47.54953617
44378,washington,-122.2854569,47.68975646
44379,washington,-122.3957602,47.67563477
44380,washington,-122.3007747,47.66170478
44381,washington,-122.3253763,47.59995573
44382,washington,-122.3178798,47.63972779
44383,washington,-122.3815684,47.67460831
44384,washington,-122.3183198,47.61848253
44385,washington,-122.2842454,47.61860123
44386,washington,-122.3220865,47.60612173
44387,washington,-122.3488785,47.63660751
44388,washington,-122.3113829,47.61355498
44389,washington,-122.3008624,47.54766705
44390,washington,-122.395031,47.67879538
44391,washington,-122.3018816,47.6337987
44392,washington,-122.3046966,47.62733787
44393,washington,-122.3270867,47.60177866
44394,washington,-122.39204,47.57948363
44395,washington,-122.2783272,47.66586036
44396,washington,-122.2949805,47.67000215
44397,washington,-122.3022786,47.6911173
44398,washington,-122.2863514,47.68340837
44399,washington,-122.3105854,47.58032413
44400,washington,-122.3736488,47.64190995
44401,washington,-122.324414,47.62565819
44402,washington,-122.2986182,47.6752816
44403,washington,-122.3704372,47.54713033
44404,washington,-122.3686186,47.6420766
44405,washington,-122.3305691,47.60368498
44406,washington,-122.356871,47.7213746
44407,washington,-122.3622884,47.64453638
44408,washington,-122.3494386,47.61532471
44409,washington,-122.3204443,47.69975776
44410,washington,-122.3816372,47.54991018
44411,washington,-122.2905512,47.60729225
44412,washington,-122.3701227,47.67773563
44413,washington,-122.3385922,47.65382616
44414,washington,-122.2916955,47.70397071
44415,washington,-122.3293456,47.64073209
44416,washington,-122.3114038,47.61471732
44417,washington,-122.283222,47.63237351
44418,washington,-122.2968681,47.60570583
44419,washington,-122.3195817,47.66847462
44420,washington,-122.3735936,47.67566667
44421,washington,-122.2922546,47.5743392
44422,washington,-122.401852,47.56781286
44423,washington,-122.3768465,47.52245894
44424,washington,-122.3227905,47.59105617
44425,washington,-122.2890467,47.56278722
44426,washington,-122.3556154,47.68978354
44427,washington,-122.380192,47.56139435
44428,washington,-122.375651,47.68014247
44429,washington,-122.399575,47.5684859
44430,washington,-122.3249891,47.68687405
44431,washington,-122.3156356,47.65664498
44432,washington,-122.2892087,47.56278789
44433,washington,-122.3600806,47.62088586
44434,washington,-122.3140137,47.65367299
44435,washington,-122.3046952,47.62728579
44436,washington,-122.3983787,47.68735674
44437,washington,-122.3580308,47.56619308
44438,washington,-122.2946748,47.62029395
44439,washington,-122.3662263,47.63629201
44440,washington,-122.3153114,47.705926
44441,washington,-122.3809838,47.67999484
44442,washington,-122.3814944,47.55246497
44443,washington,-122.3822312,47.6860857
44444,washington,-122.3406225,47.68279114
44445,washington,-122.3819588,47.54151788
44446,washington,-122.3939191,47.56660036
44447,washington,-122.2863632,47.66408005
44448,washington,-122.3097147,47.67394707
44449,washington,-122.3878752,47.64467252
44450,washington,-122.3334309,47.69087001
44451,washington,-122.4029358,47.5694925
44452,washington,-122.3914541,47.58807428
44453,washington,-122.2963774,47.53904436
44454,washington,-122.3361807,47.66146489
44455,washington,-122.3191186,47.68152708
44456,washington,-122.2907938,47.58005304
44457,washington,-122.416038,47.57612217
44458,washington,-122.3886917,47.55217228
44459,washington,-122.3309528,47.6876623
44460,washington,-122.2962791,47.66868853
44461,washington,-122.31294,47.5845
44462,washington,-122.3098157,47.62906211
44463,washington,-122.2968727,47.62244833
44464,washington,-122.301695,47.68078777
44465,washington,-122.3518783,47.63583268
44466,washington,-122.3133635,47.56500411
44467,washington,-122.3477177,47.68326192
44468,washington,-122.2912064,47.585093
44469,washington,-122.324018,47.58834196
44470,washington,-122.2893306,47.59583817
44471,washington,-122.3314856,47.71050713
44472,washington,-122.3082942,47.6939902
44473,washington,-122.3271813,47.66086488
44474,washington,-122.3225566,47.56786187
44475,washington,-122.3386248,47.65111717
44476,washington,-122.2806828,47.56605277
44477,washington,-122.395682,47.64415342
44478,washington,-122.3425081,47.65644974
44479,washington,-122.3450404,47.66255688
44480,washington,-122.3220794,47.61694787
44481,washington,-122.3341934,47.59732654
44482,washington,-122.2895466,47.68440679
44483,washington,-122.3225423,47.59867396
44484,washington,-122.3325478,47.65622133
44485,washington,-122.3715686,47.68117931
44486,washington,-122.3726788,47.70097549
44487,washington,-122.3149789,47.6694888
44488,washington,-122.2895284,47.68361185
44489,washington,-122.3554913,47.66488551
44490,washington,-122.3175747,47.67808132
44491,washington,-122.2963174,47.59851794
44492,washington,-122.3291399,47.67589551
44493,washington,-122.3676157,47.63160185
44494,washington,-122.2890319,47.67023736
44495,washington,-122.318472,47.63588675
44496,washington,-122.3776553,47.53554669
44497,washington,-122.3403741,47.61430718
44498,washington,-122.3799212,47.68160094
44499,washington,-122.3118879,47.60078717
44500,washington,-122.3828857,47.56601366
44501,washington,-122.3918655,47.52979452
44502,washington,-122.3474935,47.65229931
44503,washington,-122.2963967,47.61302202
44504,washington,-122.3881,47.648543
44505,washington,-122.2878129,47.61913425
44506,washington,-122.3338,47.666221
44507,washington,-122.2597528,47.54812162
44508,washington,-122.3409492,47.66419618
44509,washington,-122.3468348,47.65155676
44510,washington,-122.3100198,47.70548158
44511,washington,-122.3435414,47.66424636
44512,washington,-122.3253838,47.62015873
44513,washington,-122.3070499,47.64096254
44514,washington,-122.299311,47.66093793
44515,washington,-122.2968138,47.5762384
44516,washington,-122.3855278,47.56942986
44517,washington,-122.3513,47.620121
44518,washington,-122.2842923,47.68746256
44519,washington,-122.3498107,47.68165468
44520,washington,-122.3379832,47.66035526
44521,washington,-122.2919216,47.53600742
44522,washington,-122.3922435,47.56313819
44523,washington,-122.2913078,47.62503689
44524,washington,-122.3265734,47.56439265
44525,washington,-122.2987058,47.62345299
44526,washington,-122.3713672,47.63966765
44527,washington,-122.3246959,47.60663047
44528,washington,-122.3195894,47.60514532
44529,washington,-122.3493847,47.71687876
44530,washington,-122.3345535,47.65192223
44531,washington,-122.3089314,47.68339514
44532,washington,-122.3840518,47.56612664
44533,washington,-122.3877157,47.6419162
44534,washington,-122.3815439,47.68678615
44535,washington,-122.3937863,47.55243124
44536,washington,-122.3202688,47.6836947
44537,washington,-122.3489842,47.6244066
44538,washington,-122.2937,47.543002
44539,washington,-122.3766749,47.51953277
44540,washington,-122.3579708,47.63165192
44541,washington,-122.3639902,47.71778867
44542,washington,-122.2943854,47.67453953
44543,washington,-122.3869153,47.69212846
44544,washington,-122.3136837,47.58931187
44545,washington,-122.3051262,47.60496042
44546,washington,-122.3341865,47.6722426
44547,washington,-122.397563,47.54898466
44548,washington,-122.302334,47.62396284
44549,washington,-122.2933379,47.67511507
44550,washington,-122.2988475,47.6215729
44551,washington,-122.3204964,47.64567943
44552,washington,-122.3843407,47.54304287
44553,washington,-122.3589027,47.72870426
44554,washington,-122.3852089,47.55574042
44555,washington,-122.3919366,47.58252872
44556,washington,-122.3018748,47.55085991
44557,washington,-122.3243465,47.66320804
44558,washington,-122.2833648,47.67401678
44559,washington,-122.3572588,47.6542859
44560,washington,-122.3166373,47.60470125
44561,washington,-122.3227705,47.59743982
44562,washington,-122.3906284,47.57849115
44563,washington,-122.3220778,47.60439986
44564,washington,-122.2779039,47.67794135
44565,washington,-122.2828287,47.67124324
44566,washington,-122.3200257,47.64568009
44567,washington,-122.3929719,47.65376446
44568,washington,-122.3234475,47.59743918
44569,washington,-122.3429562,47.68988125
44570,washington,-122.3697702,47.64425195
44571,washington,-122.3311058,47.60258812
44572,washington,-122.2817468,47.55870649
44573,washington,-122.2788382,47.68160648
44574,washington,-122.3841518,47.69737049
44575,washington,-122.3156415,47.70861686
44576,washington,-122.3563766,47.62320314
44577,washington,-122.3054225,47.68322665
44578,washington,-122.3948798,47.63372126
44579,washington,-122.2596773,47.6721332
44580,washington,-122.2731741,47.55787679
44581,washington,-122.3872655,47.6745088
44582,washington,-122.3461492,47.70623613
44583,washington,-122.3246803,47.61513912
44584,washington,-122.3570299,47.63826218
44585,washington,-122.3466585,47.69206688
44586,washington,-122.2961,47.562799
44587,washington,-122.3044456,47.68515043
44588,washington,-122.2899822,47.62505935
44589,washington,-122.3910601,47.55096519
44590,washington,-122.2779524,47.55335376
44591,washington,-122.3180354,47.63707973
44592,washington,-122.2842269,47.70140904
44593,washington,-122.3541849,47.62426071
44594,washington,-122.3309412,47.73051441
44595,washington,-122.2743555,47.67120815
44596,washington,-122.3886996,47.5480707
44597,washington,-122.3805693,47.53304743
44598,washington,-122.3598074,47.68469372
44599,washington,-122.3736378,47.64153992
44600,washington,-122.3233554,47.67351996
44601,washington,-122.3944246,47.6694204
44602,washington,-122.3396107,47.6966352
44603,washington,-122.302005,47.68600725
44604,washington,-122.3596032,47.68479242
44605,washington,-122.3405179,47.60950111
44606,washington,-122.2939281,47.67097808
44607,washington,-122.3901314,47.52094227
44608,washington,-122.3764941,47.549248
44609,washington,-122.3499512,47.6820175
44610,washington,-122.3548108,47.681854
44611,washington,-122.3178971,47.70556833
44612,washington,-122.3184754,47.60176801
44613,washington,-122.3690059,47.63444578
44614,washington,-122.3504329,47.71409265
44615,washington,-122.3633187,47.70120296
44616,washington,-122.3766418,47.54179312
44617,washington,-122.3363475,47.61024193
44618,washington,-122.2913354,47.66407958
44619,washington,-122.3200916,47.64556955
44620,washington,-122.3124013,47.63197618
44621,washington,-122.378024,47.52162032
44622,washington,-122.3582898,47.6650839
44623,washington,-122.2999602,47.54437159
44624,washington,-122.3303331,47.62119602
44625,washington,-122.3073624,47.62980134
44626,washington,-122.30596,47.62912577
44627,washington,-122.3537561,47.6877168
44628,washington,-122.3498129,47.68395794
44629,washington,-122.289621,47.62722739
44630,washington,-122.3267384,47.65632719
44631,washington,-122.3034486,47.63183167
44632,washington,-122.286864,47.58212417
44633,washington,-122.3525754,47.67793407
44634,washington,-122.3341272,47.7264226
44635,washington,-122.3055423,47.61759149
44636,washington,-122.3741855,47.54291414
44637,washington,-122.3828018,47.55461337
44638,washington,-122.3786791,47.56173849
44639,washington,-122.3607242,47.68784298
44640,washington,-122.3284063,47.6776326
44641,washington,-122.2819855,47.53397884
44642,washington,-122.348637,47.6550508
44643,washington,-122.3533,47.617732
44644,washington,-122.3832015,47.69029799
44645,washington,-122.3888106,47.58546713
44646,washington,-122.3596827,47.71943129
44647,washington,-122.3710512,47.57523011
44648,washington,-122.3213712,47.60492735
44649,washington,-122.286446,47.68795061
44650,washington,-122.3844242,47.677657
44651,washington,-122.336204,47.6635348
44652,washington,-122.3314843,47.73257475
44653,washington,-122.3157798,47.62352857
44654,washington,-122.3448776,47.63783429
44655,washington,-122.3101428,47.60815016
44656,washington,-122.3996067,47.65157802
44657,washington,-122.3645748,47.63771365
44658,washington,-122.3226599,47.68962458
44659,washington,-122.3518,47.620319
44660,washington,-122.3225567,47.5981857
44661,washington,-122.3246614,47.61207654
44662,washington,-122.2946186,47.61303367
44663,washington,-122.3303362,47.62130292
44664,washington,-122.2849325,47.6798564
44665,washington,-122.3156088,47.62795034
44666,washington,-122.3004753,47.6922348
44667,washington,-122.3181242,47.67869934
44668,washington,-122.3492546,47.61721916
44669,washington,-122.2779992,47.63916322
44670,washington,-122.4068113,47.64076273
44671,washington,-122.3782266,47.57448143
44672,washington,-122.3540532,47.68843399
44673,washington,-122.3387627,47.6512552
44674,washington,-122.3491523,47.68260944
44675,washington,-122.3200042,47.63470963
44676,washington,-122.3871217,47.54205339
44677,washington,-122.3581424,47.64041313
44678,washington,-122.3731503,47.65398713
44679,washington,-122.3172197,47.64460618
44680,washington,-122.3078238,47.56988185
44681,washington,-122.3023113,47.55163218
44682,washington,-122.4037141,47.64405826
44683,washington,-122.3445076,47.61700261
44684,washington,-122.2881477,47.55791216
44685,washington,-122.3233694,47.67995525
44686,washington,-122.3220075,47.61434806
44687,washington,-122.3571789,47.63480762
44688,washington,-122.3820735,47.54851128
44689,washington,-122.2951232,47.59814667
44690,washington,-122.35,47.621555
44691,washington,-122.3423633,47.66387838
44692,washington,-122.3281528,47.67107706
44693,washington,-122.3864839,47.53071277
44694,washington,-122.2893013,47.53344306
44695,washington,-122.2869009,47.56341517
44696,washington,-122.3038845,47.63448028
44697,washington,-122.3215845,47.67575864
44698,washington,-122.317376,47.58923222
44699,washington,-122.350695,47.63281852
44700,washington,-122.2908279,47.57525413
44701,washington,-122.3151905,47.66352495
44702,washington,-122.3076239,47.67867117
44703,washington,-122.3315004,47.66628918
44704,washington,-122.3046342,47.68894564
44705,washington,-122.2714859,47.52914318
44706,washington,-122.3578991,47.68889202
44707,washington,-122.2854504,47.57619214
44708,washington,-122.3556413,47.62801426
44709,washington,-122.3621677,47.64056755
44710,washington,-122.3110877,47.61972282
44711,washington,-122.299861,47.59781698
44712,washington,-122.3533851,47.64491608
44713,washington,-122.286975,47.67347447
44714,washington,-122.324099,47.62298405
44715,washington,-122.2880276,47.66786192
44716,washington,-122.3607614,47.63468283
44717,washington,-122.2872264,47.62020563
44718,washington,-122.3223102,47.62617356
44719,washington,-122.2756093,47.67265101
44720,washington,-122.3536713,47.63235928
44721,washington,-122.3207679,47.63729907
44722,washington,-122.3922036,47.6794209
44723,washington,-122.3323721,47.70856511
44724,washington,-122.2809673,47.67641358
44725,washington,-122.3516561,47.71563109
44726,washington,-122.2752184,47.66134261
44727,washington,-122.3192719,47.68816619
44728,washington,-122.3295627,47.64055168
44729,washington,-122.3154366,47.68254844
44730,washington,-122.3607278,47.68796358
44731,washington,-122.3950439,47.55641737
44732,washington,-122.3755212,47.68603138
44733,washington,-122.3820653,47.67874752
44734,washington,-122.3441816,47.61150371
44735,washington,-122.3364248,47.61333664
44736,washington,-122.3503945,47.68176207
44737,washington,-122.3704612,47.68810592
44738,washington,-122.3133074,47.61766392
44739,washington,-122.2951532,47.60358139
44740,washington,-122.2908645,47.60226493
44741,washington,-122.2864201,47.68717222
44742,washington,-122.3100106,47.6303538
44743,washington,-122.3048269,47.62936252
44744,washington,-122.4010438,47.67016857
44745,washington,-122.2900758,47.66461393
44746,washington,-122.2869535,47.62712987
44747,washington,-122.2961515,47.62723414
44748,washington,-122.3270557,47.67443121
44749,washington,-122.3485,47.624312
44750,washington,-122.3436036,47.72877901
44751,washington,-122.3832827,47.57322806
44752,washington,-122.3914858,47.64830574
44753,washington,-122.3005429,47.63509373
44754,washington,-122.347405,47.62292251
44755,washington,-122.3407372,47.69752243
44756,washington,-122.2894011,47.68457591
44757,washington,-122.3002093,47.61032144
44758,washington,-122.3607721,47.64899882
44759,washington,-122.278856,47.6762649
44760,washington,-122.3977911,47.67229176
44761,washington,-122.3716892,47.54430724
44762,washington,-122.31975,47.6469642
44763,washington,-122.3028732,47.64104121
44764,washington,-122.3310998,47.68797296
44765,washington,-122.3061004,47.62992735
44766,washington,-122.3646765,47.63042122
44767,washington,-122.3907584,47.64959243
44768,washington,-122.3053505,47.59382777
44769,washington,-122.3499755,47.68855414
44770,washington,-122.2925994,47.60616098
44771,washington,-122.3337539,47.69102136
44772,washington,-122.3593104,47.69728247
44773,washington,-122.285315,47.61609239
44774,washington,-122.3854546,47.53068022
44775,washington,-122.3484856,47.6803534
44776,washington,-122.3565468,47.68552979
44777,washington,-122.2840081,47.62914441
44778,washington,-122.3583459,47.63808243
44779,washington,-122.4107657,47.57812036
44780,washington,-122.3699752,47.68139549
44781,washington,-122.3659565,47.62801843
44782,washington,-122.3124346,47.67936287
44783,washington,-122.2825598,47.61952756
44784,washington,-122.3510644,47.63491398
44785,washington,-122.3597725,47.72870634
44786,washington,-122.3247948,47.62606724
44787,washington,-122.3821111,47.52443833
44788,washington,-122.281887,47.67037504
44789,washington,-122.3556211,47.6489444
44790,washington,-122.353,47.618488
44791,washington,-122.2994504,47.66113109
44792,washington,-122.2973949,47.61563875
44793,washington,-122.2598763,47.67213619
44794,washington,-122.3944429,47.58907528
44795,washington,-122.3458278,47.6399577
44796,washington,-122.3002459,47.58400336
44797,washington,-122.3228783,47.58814004
44798,washington,-122.2768226,47.6762852
44799,washington,-122.2822644,47.67342754
44800,washington,-122.3332265,47.68765159
44801,washington,-122.3430713,47.62095767
44802,washington,-122.3262241,47.66276001
44803,washington,-122.3351635,47.61011759
44804,washington,-122.3591857,47.56686891
44805,washington,-122.302195,47.6362789
44806,washington,-122.2808296,47.67671969
44807,washington,-122.3523776,47.66292815
44808,washington,-122.287916,47.57843647
44809,washington,-122.3010842,47.59375403
44810,washington,-122.3450456,47.62505151
44811,washington,-122.3143344,47.61591429
44812,washington,-122.3526,47.620255
44813,washington,-122.3084003,47.66425746
44814,washington,-122.3340246,47.62614609
44815,washington,-122.4039382,47.57921846
44816,washington,-122.3316759,47.59842831
44817,washington,-122.3354495,47.65793187
44818,washington,-122.3551265,47.53526935
44819,washington,-122.322742,47.71869686
44820,washington,-122.3766009,47.52154643
44821,washington,-122.2791684,47.66810341
44822,washington,-122.3689761,47.6814889
44823,washington,-122.3491,47.640882
44824,washington,-122.2611387,47.52669792
44825,washington,-122.3158546,47.62746455
44826,washington,-122.3809817,47.68184524
44827,washington,-122.3231717,47.55847349
44828,washington,-122.2857924,47.57465226
44829,washington,-122.3398713,47.65912382
44830,washington,-122.3927264,47.58210659
44831,washington,-122.3769739,47.57541703
44832,washington,-122.3154263,47.67421566
44833,washington,-122.3946686,47.58551848
44834,washington,-122.2847895,47.70017348
44835,washington,-122.3265555,47.60177741
44836,washington,-122.3305359,47.68869877
44837,washington,-122.3195365,47.64332836
44838,washington,-122.3022679,47.60791852
44839,washington,-122.3117182,47.62449667
44840,washington,-122.3829465,47.67242024
44841,washington,-122.3483,47.620908
44842,washington,-122.2992692,47.61301539
44843,washington,-122.3844626,47.54763243
44844,washington,-122.3790444,47.58101009
44845,washington,-122.3183905,47.6692634
44846,washington,-122.3222608,47.61267661
44847,washington,-122.3931333,47.68293445
44848,washington,-122.2916737,47.60396603
44849,washington,-122.3786606,47.66638328
44850,washington,-122.3246358,47.59929914
44851,washington,-122.3135915,47.56602317
44852,washington,-122.3520668,47.56200756
44853,washington,-122.2924464,47.61747637
44854,washington,-122.2836629,47.67669737
44855,washington,-122.3831685,47.65563049
44856,washington,-122.3488466,47.61936337
44857,washington,-122.2861848,47.53931747
44858,washington,-122.3123922,47.63131805
44859,washington,-122.3144108,47.6747663
44860,washington,-122.3480388,47.68480689
44861,washington,-122.362526,47.72753699
44862,washington,-122.4022005,47.67930288
44863,washington,-122.3929477,47.68988075
44864,washington,-122.2874582,47.6627417
44865,washington,-122.3471825,47.63882918
44866,washington,-122.3197098,47.65847563
44867,washington,-122.3386079,47.62128201
44868,washington,-122.391809,47.55552124
44869,washington,-122.3491974,47.53424905
44870,washington,-122.3789679,47.56983182
44871,washington,-122.3578962,47.56559331
44872,washington,-122.3163564,47.59825847
44873,washington,-122.3075281,47.60841975
44874,washington,-122.3226472,47.56423027
44875,washington,-122.2984643,47.67521652
44876,washington,-122.3078645,47.62862675
44877,washington,-122.3624514,47.63255427
44878,washington,-122.2842011,47.63053488
44879,washington,-122.3861518,47.52649455
44880,washington,-122.2933387,47.67528506
44881,washington,-122.2922791,47.66429782
44882,washington,-122.3163863,47.6801149
44883,washington,-122.2831225,47.69167266
44884,washington,-122.2995664,47.63513373
44885,washington,-122.3433289,47.6209595
44886,washington,-122.3981072,47.54512183
44887,washington,-122.3205981,47.64866688
44888,washington,-122.3366338,47.65426391
44889,washington,-122.3802263,47.56636521
44890,washington,-122.3008806,47.61005757
44891,washington,-122.283156,47.63742781
44892,washington,-122.3175254,47.66252759
44893,washington,-122.3877241,47.53360512
44894,washington,-122.3190922,47.63686578
44895,washington,-122.3021571,47.59830559
44896,washington,-122.352831,47.69065762
44897,washington,-122.3554888,47.66396971
44898,washington,-122.3392206,47.69200363
44899,washington,-122.2600759,47.54808741
44900,washington,-122.3932321,47.65231448
44901,washington,-122.2888878,47.66494993
44902,washington,-122.2854403,47.70950434
44903,washington,-122.3614592,47.72857133
44904,washington,-122.3344719,47.61297306
44905,washington,-122.3775245,47.56794343
44906,washington,-122.326112,47.71168264
44907,washington,-122.3567051,47.6759464
44908,washington,-122.3088325,47.60989259
44909,washington,-122.3767441,47.5344458
44910,washington,-122.3546778,47.547779
44911,washington,-122.2840919,47.61338521
44912,washington,-122.3502235,47.7223626
44913,washington,-122.3330756,47.68748906
44914,washington,-122.3554201,47.72275401
44915,washington,-122.3143841,47.61741782
44916,washington,-122.2910597,47.62616976
44917,washington,-122.3377016,47.66717562
44918,washington,-122.3172259,47.55823311
44919,washington,-122.3089374,47.61311236
44920,washington,-122.4020849,47.57177741
44921,washington,-122.3892695,47.58536214
44922,washington,-122.2832813,47.63333519
44923,washington,-122.3062589,47.60043244
44924,washington,-122.2838395,47.61640734
44925,washington,-122.3775661,47.53554242
44926,washington,-122.3673439,47.6902749
44927,washington,-122.3577298,47.62204708
44928,washington,-122.3166908,47.68011642
44929,washington,-122.3062344,47.59712866
44930,washington,-122.3261188,47.71163594
44931,washington,-122.2779334,47.67929551
44932,washington,-122.3690589,47.64008817
44933,washington,-122.3543623,47.64031288
44934,washington,-122.3820327,47.67670097
44935,washington,-122.386657,47.56667239
44936,washington,-122.412312,47.57418871
44937,washington,-122.3893005,47.54442197
44938,washington,-122.2776861,47.63570423
44939,washington,-122.3639884,47.66796611
44940,washington,-122.3526706,47.68947795
44941,washington,-122.3002857,47.54500079
44942,washington,-122.3495082,47.64192413
44943,washington,-122.3297123,47.67293211
44944,washington,-122.3255005,47.62424428
44945,washington,-122.3764997,47.52926277
44946,washington,-122.2948523,47.68363417
44947,washington,-122.2828354,47.659258
44948,washington,-122.2842106,47.68352065
44949,washington,-122.3346543,47.61845193
44950,washington,-122.3364591,47.66758412
44951,washington,-122.269292,47.55435252
44952,washington,-122.2915228,47.61765821
44953,washington,-122.3452628,47.66266635
44954,washington,-122.3033591,47.55560823
44955,washington,-122.2916473,47.67924968
44956,washington,-122.3614434,47.65526905
44957,washington,-122.3554104,47.72995507
44958,washington,-122.3527219,47.61874684
44959,washington,-122.2912358,47.56992516
44960,washington,-122.3854372,47.67908278
44961,washington,-122.3834884,47.57550938
44962,washington,-122.3890704,47.58873758
44963,washington,-122.3575193,47.67341625
44964,washington,-122.3028644,47.61015008
44965,washington,-122.2927212,47.66905497
44966,washington,-122.3584977,47.6789699
44967,washington,-122.3989767,47.5631389
44968,washington,-122.2797768,47.64064325
44969,washington,-122.3873443,47.67388529
44970,washington,-122.3512719,47.63395974
44971,washington,-122.3634666,47.66651162
44972,washington,-122.3212047,47.70849792
44973,washington,-122.3760052,47.63437231
44974,washington,-122.2988266,47.60729565
44975,washington,-122.3555227,47.62160225
44976,washington,-122.3844924,47.67096549
44977,washington,-122.3476693,47.65246509
44978,washington,-122.285297,47.7008909
44979,washington,-122.3189666,47.63630257
44980,washington,-122.3620857,47.65047833
44981,washington,-122.347727,47.62409181
44982,washington,-122.3110035,47.68400991
44983,washington,-122.3612136,47.56984146
44984,washington,-122.3522917,47.73152629
44985,washington,-122.2944721,47.59430255
44986,washington,-122.3093404,47.61148893
44987,washington,-122.2848853,47.56333673
44988,washington,-122.3591094,47.65625452
44989,washington,-122.2860745,47.67727811
44990,washington,-122.3491197,47.6408462
44991,washington,-122.3981491,47.64948871
44992,washington,-122.3625281,47.72760552
44993,washington,-122.3219712,47.60960284
44994,washington,-122.3386977,47.65601619
44995,washington,-122.3418844,47.68499821
44996,washington,-122.3571595,47.67594556
44997,washington,-122.3338,47.66697
44998,washington,-122.3001959,47.59488696
44999,washington,-122.3277086,47.56710329
45000,washington,-122.3337913,47.67022694
45001,washington,-122.3277767,47.59630204
45002,washington,-122.3202706,47.68375774
45003,washington,-122.4115471,47.64159932
45004,washington,-122.355324,47.66665909
45005,washington,-122.2836267,47.67452893
45006,washington,-122.3690204,47.63466221
45007,washington,-122.3866805,47.58077169
45008,washington,-122.3461307,47.65408695
45009,washington,-122.3156759,47.61919976
45010,washington,-122.3443551,47.57110652
45011,washington,-122.3666573,47.67901003
45012,washington,-122.3957306,47.6718155
45013,washington,-122.3738801,47.63780199
45014,washington,-122.3478381,47.65235724
45015,washington,-122.3930121,47.64778642
45016,washington,-122.3866587,47.58683192
45017,washington,-122.4078825,47.6401415
45018,washington,-122.2809163,47.63668855
45019,washington,-122.2698753,47.55456326
45020,washington,-122.3555634,47.56963207
45021,washington,-122.3568407,47.64957521
45022,washington,-122.3726867,47.68631711
45023,washington,-122.305131,47.60111608
45024,washington,-122.3044955,47.7105002
45025,washington,-122.3387955,47.6486108
45026,washington,-122.3137406,47.67646681
45027,washington,-122.2903432,47.62506021
45028,washington,-122.3532573,47.66050456
45029,washington,-122.3099392,47.62297877
45030,washington,-122.3481549,47.69352495
45031,washington,-122.35454,47.73113438
45032,washington,-122.326577,47.70849584
45033,washington,-122.3129396,47.60301836
45034,washington,-122.3521274,47.68326081
45035,washington,-122.3259871,47.6152882
45036,washington,-122.3708328,47.66756409
45037,washington,-122.3291042,47.63671
45038,washington,-122.3100532,47.62913855
45039,washington,-122.3473173,47.69404883
45040,washington,-122.3938572,47.68741074
45041,washington,-122.2963449,47.67319275
45042,washington,-122.3339041,47.61282974
45043,washington,-122.3876833,47.58843573
45044,washington,-122.3097843,47.6320979
45045,washington,-122.3551002,47.53728235
45046,washington,-122.3539836,47.63652024
45047,washington,-122.3792283,47.57942544
45048,washington,-122.3191057,47.63137338
45049,washington,-122.3624251,47.68257559
45050,washington,-122.3220811,47.61722293
45051,washington,-122.3931,47.640487
45052,washington,-122.2810605,47.63341555
45053,washington,-122.3241402,47.65884548
45054,washington,-122.3090046,47.68654473
45055,washington,-122.3112137,47.62572889
45056,washington,-122.3396524,47.70031168
45057,washington,-122.3800512,47.67761455
45058,washington,-122.2951395,47.66901848
