,name,long,lat
830,other,-115.2215129,36.14431761
831,other,-115.2215911,36.14431263
832,other,-115.2217277,36.14430642
833,other,-115.2218177,36.14430038
834,other,-115.2219188,36.14429667
835,other,-115.2219933,36.14429622
836,other,-115.2221497,36.14429793
837,other,-115.2222191,36.14428344
838,other,-115.2222924,36.1442821
839,other,-115.2223644,36.14428079
840,other,-115.2224176,36.14427981
841,other,-115.2225381,36.14426693
842,other,-115.2226114,36.14426262
843,other,-115.2232401,36.14427049
844,other,-115.2233171,36.14427244
845,other,-115.2234137,36.14426512
846,other,-115.2270009,36.14420739
847,other,-115.2271068,36.14419758
848,other,-115.2272638,36.14418877
849,other,-115.2279202,36.14419533
850,other,-115.228,36.14418721
851,other,-115.228141,36.14418107
852,other,-115.2282244,36.14418327
853,other,-115.2283206,36.14416472
854,other,-115.2283971,36.14417245
855,other,-115.2284714,36.14417134
856,other,-115.2655924,36.14379497
857,other,-115.2656641,36.14379605
858,other,-115.2658252,36.14379845
859,other,-115.265946,36.14379967
860,other,-115.2660547,36.14379023
861,other,-115.2661096,36.14378001
862,other,-115.2662794,36.14377666
863,other,-115.2664386,36.14378191
864,other,-115.1523007,36.14367718
865,other,-115.1522179,36.14367859
866,other,-115.1521452,36.14368207
867,other,-115.1500737,36.14375837
868,other,-115.1500024,36.14376163
869,other,-115.1499195,36.14376133
870,other,-115.149829,36.14376518
871,other,-115.1497426,36.14377065
872,other,-115.1496574,36.1437721
873,other,-115.149571,36.14377596
874,other,-115.1494977,36.14378017
875,other,-115.1249271,36.14452747
876,other,-115.1493577,36.14379673
877,other,-115.1492025,36.14381772
878,other,-115.1491195,36.1438235
879,other,-115.1488876,36.1438313
880,other,-115.1487999,36.1438342
881,other,-115.1042916,36.14456988
882,other,-115.1045578,36.14456638
883,other,-115.1049,36.14456044
884,other,-115.1051684,36.14455568
885,other,-115.1065755,36.14452868
886,other,-115.1066903,36.14452598
887,other,-115.1068459,36.14452818
888,other,-115.1069976,36.14452405
889,other,-115.1072406,36.14452118
890,other,-115.1073364,36.14452069
891,other,-115.1075744,36.14451586
892,other,-115.1078393,36.14451199
893,other,-115.1079859,36.14450904
894,other,-115.1081175,36.14450661
895,other,-115.1082323,36.14450656
896,other,-115.1084433,36.14450246
897,other,-115.108761,36.14449707
898,other,-115.1088824,36.14449436
899,other,-115.1091823,36.14448697
900,other,-115.1093321,36.14448598
901,other,-115.109478,36.14448447
902,other,-115.111291,36.14449088
903,other,-115.1114735,36.14449322
904,other,-115.1116176,36.14449573
905,other,-115.1117366,36.14449533
906,other,-115.1122368,36.14450248
907,other,-115.1123993,36.14450548
908,other,-115.1124753,36.14450406
909,other,-115.1126724,36.14450679
910,other,-115.1127746,36.14450826
911,other,-115.1128927,36.14450796
912,other,-115.1132822,36.14451634
913,other,-115.1134728,36.14451563
914,other,-115.113771,36.14451592
915,other,-115.1139376,36.1445182
916,other,-115.1140927,36.14452307
917,other,-115.1149527,36.14452826
918,other,-115.1150927,36.1445288
919,other,-115.1152556,36.14453452
920,other,-115.1155659,36.1445332
921,other,-115.1158188,36.14454046
922,other,-115.1162595,36.14454268
923,other,-115.1168324,36.14454993
924,other,-115.1170241,36.14454566
925,other,-115.1171729,36.14454986
926,other,-115.1173104,36.14454508
927,other,-115.1193873,36.14448182
928,other,-115.1202745,36.14448658
929,other,-115.1203651,36.14448693
930,other,-115.1217293,36.14450459
931,other,-115.1221145,36.14450607
932,other,-115.1225792,36.14451106
933,other,-115.1228911,36.14451275
934,other,-115.1229959,36.14451226
935,other,-115.123926,36.14451979
936,other,-115.1252177,36.14452903
937,other,-115.1253762,36.14453411
938,other,-115.125538,36.14453377
939,other,-115.1260236,36.14454109
940,other,-115.1261791,36.14454217
941,other,-115.1263519,36.14454224
942,other,-115.1265075,36.14454284
943,other,-115.1266596,36.14454646
944,other,-115.1269483,36.14454771
945,other,-115.1271114,36.14454818
946,other,-115.1272551,36.14454923
947,other,-115.1330295,36.14446826
948,other,-115.1332881,36.14446403
949,other,-115.1334946,36.14447318
950,other,-115.1335935,36.1444709
951,other,-115.1350751,36.14443964
952,other,-115.1352256,36.14444083
953,other,-115.135474,36.14443582
954,other,-115.135981,36.14442738
955,other,-115.1811855,36.14453164
956,other,-115.1361332,36.14442638
957,other,-115.1366066,36.14441949
958,other,-115.1375481,36.14439596
959,other,-115.1378677,36.14438399
960,other,-115.139133,36.14433839
961,other,-115.1392689,36.14432874
962,other,-115.1394354,36.14432708
963,other,-115.1395619,36.14432185
964,other,-115.1399343,36.14430398
965,other,-115.1400212,36.14430523
966,other,-115.1403735,36.14428708
967,other,-115.1416966,36.14424483
968,other,-115.1417622,36.14424126
969,other,-115.1868355,36.1445776
970,other,-115.1869796,36.14457662
971,other,-115.187628,36.14458752
972,other,-115.1877826,36.14458447
973,other,-115.1879147,36.14458668
974,other,-115.1883565,36.14458814
975,other,-115.1885075,36.14458923
976,other,-115.1887355,36.14459176
977,other,-115.1888719,36.14459368
978,other,-115.1891583,36.144597
979,other,-115.1893068,36.14459719
980,other,-115.1894665,36.1445992
981,other,-115.1426046,36.14421177
982,other,-115.1429735,36.14419784
983,other,-115.1430503,36.14419379
984,other,-115.1431301,36.14419354
985,other,-115.1432008,36.14419221
986,other,-115.1433048,36.14418694
987,other,-115.1434297,36.14418208
988,other,-115.1437265,36.14417129
989,other,-115.1439497,36.144165
990,other,-115.1441898,36.14415329
991,other,-115.1445704,36.14414301
992,other,-115.1447848,36.14413459
993,other,-115.1448827,36.14413079
994,other,-115.1468349,36.14407456
995,other,-115.1470199,36.14406801
996,other,-115.1477149,36.14402762
997,other,-115.1485161,36.14400079
998,other,-115.1486405,36.14399765
999,other,-115.1487576,36.14399341
1000,other,-115.1488899,36.14398537
1001,other,-115.1490433,36.14398081
1002,other,-115.1494744,36.1439662
1003,other,-115.1496289,36.14396036
1004,other,-115.1499621,36.14394859
1005,other,-115.1520513,36.14387497
1006,other,-115.1524427,36.14386105
1007,other,-115.1528046,36.14384664
1008,other,-115.1531369,36.1438366
1009,other,-115.1532991,36.14384583
1010,other,-115.1537969,36.14381102
1011,other,-115.1809573,36.14453294
1012,other,-115.1810344,36.14453125
1013,other,-115.181123,36.14453052
1014,other,-115.1857821,36.14455235
1015,other,-115.1859169,36.14455194
1016,other,-115.1860617,36.14455449
1017,other,-115.1862221,36.14455508
1018,other,-115.1863817,36.14455967
1019,other,-115.1865425,36.14457418
1020,other,-115.1867282,36.14457536
1021,other,-115.1898391,36.14460041
1022,other,-115.1946459,36.14464423
1023,other,-115.1947858,36.14464738
1024,other,-115.1952883,36.14461986
1025,other,-115.1954468,36.1446217
1026,other,-115.151547,36.1721083
1027,other,-115.1514962,36.17213789
1028,other,-115.1511273,36.17227055
1029,other,-115.1510992,36.17229314
1030,other,-115.150834,36.17252047
1031,other,-115.1507672,36.17255851
1032,other,-115.1507181,36.17259378
1033,other,-115.150697,36.17262348
1034,other,-115.1503441,36.17287034
1035,other,-115.1503054,36.17290139
1036,other,-115.1502844,36.17291833
1037,other,-115.1502597,36.17293526
1038,other,-115.1502979,36.17298645
1039,other,-115.1502751,36.17300763
1040,other,-115.1502505,36.17302455
1041,other,-115.1502137,36.17304569
1042,other,-115.1501662,36.17308948
1043,other,-115.1501066,36.17312329
1044,other,-115.150068,36.17314726
1045,other,-115.1500451,36.17317127
1046,other,-115.1500047,36.17319949
1047,other,-115.1499714,36.17321922
1048,other,-115.1499329,36.17323467
1049,other,-115.1498889,36.17326854
1050,other,-115.1498556,36.17328118
1051,other,-115.1497977,36.17331501
1052,other,-115.1497399,36.17333748
1053,quercus virginiana,-115.1225083,36.16131796
1054,quercus virginiana,-115.1224281,36.16128319
1055,quercus virginiana,-115.1223547,36.16125313
1056,quercus virginiana,-115.121996,36.16109532
1057,quercus virginiana,-115.1219061,36.1610574
1058,quercus virginiana,-115.1218137,36.16101734
1059,quercus virginiana,-115.121724,36.1609773
1060,quercus virginiana,-115.1216358,36.16094292
1061,quercus virginiana,-115.1215486,36.16090288
1062,quercus virginiana,-115.1214649,36.16086853
1063,other,-115.1955985,36.14462425
1064,other,-115.1958875,36.14462781
1065,other,-115.1960214,36.14462483
1066,other,-115.1961705,36.14462785
1067,other,-115.1963339,36.14462579
1068,other,-115.1964907,36.14462836
1069,other,-115.196634,36.14462848
1070,other,-115.1968343,36.14463019
1071,other,-115.197022,36.14463211
1072,other,-115.1971896,36.14463042
1073,other,-115.1973136,36.14463463
1074,other,-115.1974295,36.1446346
1075,other,-115.1975807,36.14463499
1076,other,-115.1977475,36.14463801
1077,other,-115.1978904,36.14463664
1078,other,-115.1980446,36.14463952
1079,other,-115.1981892,36.14464197
1080,other,-115.1983691,36.14464126
1081,other,-115.1985272,36.14464345
1082,other,-115.1986904,36.14464144
1083,other,-115.1988315,36.14464615
1084,other,-115.1989903,36.14464524
1085,other,-115.1991381,36.14464571
1086,other,-115.1992796,36.14464733
1087,other,-115.1994413,36.14464577
1088,other,-115.2009501,36.14465699
1089,other,-115.2014652,36.14466259
1090,other,-115.2016323,36.14466243
1091,other,-115.2027814,36.14466749
1092,other,-115.2029221,36.1446715
1093,other,-115.2034369,36.14467314
1094,other,-115.2036005,36.14467367
1095,other,-115.2037475,36.14467556
1096,other,-115.2047718,36.14468043
1097,other,-115.2049272,36.14468282
1098,other,-115.2050494,36.14468329
1099,other,-115.2051737,36.14468457
1100,other,-115.2054321,36.14468474
1101,other,-115.2056087,36.14468466
1102,other,-115.2057736,36.14468646
1103,other,-115.2063377,36.14469325
1104,other,-115.2064903,36.14469158
1105,other,-115.206651,36.14469177
1106,other,-115.2068034,36.14469273
1107,other,-115.2002231,36.14430848
1108,other,-115.200081,36.14428463
1109,other,-115.1994245,36.14430728
1110,other,-115.1990797,36.14430401
1111,other,-115.1986462,36.1443012
1112,other,-115.1981993,36.14429762
1113,other,-115.1980454,36.14429711
1114,other,-115.1977455,36.14429402
1115,other,-115.1974341,36.14429302
1116,other,-115.1973234,36.14429266
1117,other,-115.1970489,36.14429035
1118,other,-115.1968413,36.14428825
1119,other,-115.1966505,36.14428834
1120,other,-115.1960261,36.14428061
1121,other,-115.1957992,36.14428059
1122,other,-115.1956066,36.14427997
1123,other,-115.195443,36.14428018
1124,other,-115.1953014,36.14427756
1125,other,-115.1947939,36.14427379
1126,other,-115.1946628,36.14427336
1127,other,-115.1943744,36.14425238
1128,other,-115.1938598,36.1442698
1129,other,-115.1936117,36.14426579
1130,other,-115.1933005,36.14426614
1131,other,-115.1931473,36.14426734
1132,other,-115.1926171,36.14426007
1133,other,-115.1922102,36.14426045
1134,other,-115.191818,36.14425635
1135,other,-115.1916856,36.14425481
1136,other,-115.1913006,36.1442521
1137,other,-115.1911765,36.14423415
1138,other,-115.1893891,36.14423796
1139,other,-115.1892388,36.14423363
1140,other,-115.1889621,36.14423207
1141,other,-115.188665,36.14423148
1142,other,-115.1885074,36.14422796
1143,other,-115.1883538,36.14422785
1144,other,-115.1882788,36.14422836
1145,other,-115.1879375,36.14422457
1146,other,-115.187784,36.1442233
1147,other,-115.1876305,36.14422185
1148,other,-115.1869837,36.1442176
1149,other,-115.1863797,36.14421185
1150,other,-115.1860559,36.14420966
1151,other,-115.1859002,36.14420724
1152,other,-115.1851221,36.14420361
1153,other,-115.1848638,36.14420029
1154,other,-115.1845547,36.14419903
1155,other,-115.1843315,36.14419747
1156,other,-115.1841924,36.14419686
1157,other,-115.1835183,36.14419197
1158,other,-115.1833668,36.14418887
1159,other,-115.1830337,36.14418682
1160,other,-115.1824915,36.14418423
1161,other,-115.1823515,36.14418341
1162,other,-115.1787069,36.14415377
1163,other,-115.1785787,36.14415291
1164,other,-115.1784507,36.14415134
1165,other,-115.1782939,36.14414882
1166,other,-115.1778693,36.1441451
1167,other,-115.1544125,36.14344688
1168,other,-115.1540797,36.14345834
1169,other,-115.1538823,36.14346441
1170,other,-115.1536934,36.14346889
1171,other,-115.153526,36.14347523
1172,other,-115.1533714,36.14347803
1173,other,-115.1531335,36.14348727
1174,other,-115.153004,36.14349151
1175,other,-115.1527966,36.14349981
1176,other,-115.1523062,36.14352312
1177,other,-115.1521362,36.14352656
1178,other,-115.1495082,36.14362221
1179,other,-115.1493622,36.14362714
1180,other,-115.1492486,36.143631
1181,other,-115.1491406,36.14363649
1182,other,-115.1489835,36.14364102
1183,other,-115.1482604,36.14366846
1184,other,-115.1478579,36.14367934
1185,other,-115.1476067,36.14367272
1186,other,-115.1464241,36.14372978
1187,other,-115.1460654,36.14374551
1188,other,-115.1455282,36.1437655
1189,other,-115.1453663,36.14376785
1190,other,-115.1451814,36.14377535
1191,other,-115.1450128,36.1437846
1192,other,-115.144865,36.14378965
1193,other,-115.1445078,36.14379872
1194,other,-115.1444272,36.14380262
1195,other,-115.1443517,36.14380625
1196,other,-115.1442738,36.14380888
1197,other,-115.1441866,36.14381163
1198,other,-115.1440915,36.14381639
1199,other,-115.1435014,36.14383796
1200,other,-115.1434314,36.14383937
1201,other,-115.1430297,36.14385411
1202,other,-115.1429536,36.14385717
1203,other,-115.1428552,36.14386072
1204,other,-115.1418506,36.14389535
1205,other,-115.1414206,36.14390839
1206,other,-115.1411882,36.14392008
1207,other,-115.1411138,36.14392238
1208,other,-115.1410311,36.14392416
1209,other,-115.1409599,36.14392766
1210,other,-115.1407156,36.14393652
1211,other,-115.1406418,36.14393816
1212,other,-115.1405678,36.14394047
1213,other,-115.1398165,36.14396837
1214,other,-115.1397113,36.14397253
1215,other,-115.139596,36.14397602
1216,other,-115.1392817,36.14398463
1217,other,-115.138809,36.14400338
1218,other,-115.1386082,36.14401175
1219,other,-115.138128,36.14402624
1220,other,-115.1380381,36.14403178
1221,other,-115.1375312,36.14405065
1222,other,-115.1362619,36.14406964
1223,other,-115.1360259,36.14407194
1224,other,-115.1358586,36.14407356
1225,other,-115.1355932,36.14407855
1226,other,-115.1352272,36.1440826
1227,other,-115.1350761,36.14408502
1228,other,-115.1349244,36.1440867
1229,other,-115.134771,36.14408915
1230,other,-115.1346085,36.14409255
1231,other,-115.1343235,36.14409485
1232,other,-115.134115,36.14409754
1233,other,-115.1339481,36.14410169
1234,other,-115.1337923,36.1441038
1235,other,-115.1336274,36.14410404
1236,other,-115.1334763,36.14410923
1237,other,-115.1333079,36.14411044
1238,other,-115.1331519,36.14411217
1239,other,-115.1329917,36.14411353
1240,other,-115.1323923,36.14412248
1241,other,-115.1322509,36.14412576
1242,other,-115.1320593,36.14412822
1243,other,-115.131909,36.14412893
1244,other,-115.1317612,36.14413252
1245,other,-115.1315981,36.14413382
1246,other,-115.1313747,36.14413584
1247,other,-115.1305494,36.1441494
1248,other,-115.1302961,36.14415181
1249,other,-115.1300994,36.14415425
1250,other,-115.1299178,36.14415844
1251,other,-115.129769,36.14415704
1252,other,-115.1296033,36.1441609
1253,other,-115.1291257,36.14416603
1254,other,-115.1288158,36.14417474
1255,other,-115.1287122,36.14417437
1256,other,-115.1285052,36.14417757
1257,other,-115.1283124,36.14418156
1258,other,-115.1275816,36.14420346
1259,other,-115.1274505,36.14419945
1260,other,-115.1272997,36.14419538
1261,other,-115.2522563,36.2255204
1262,other,-115.1270815,36.14419422
1263,other,-115.1265327,36.14419022
1264,other,-115.1264342,36.14418698
1265,other,-115.1260189,36.14418634
1266,other,-115.1258521,36.14417395
1267,other,-115.1257346,36.14417254
1268,other,-115.1256443,36.14417379
1269,other,-115.1241066,36.14416971
1270,other,-115.1237886,36.14416362
1271,other,-115.1234667,36.14416449
1272,other,-115.1228525,36.14415524
1273,other,-115.1222795,36.14415184
1274,other,-115.1221617,36.14415316
1275,other,-115.1218347,36.14414999
1276,other,-115.1216519,36.1441461
1277,other,-115.1215162,36.1441446
1278,other,-115.1213072,36.14414375
1279,other,-115.1208494,36.14413953
1280,other,-115.1207577,36.14413829
1281,other,-115.1205924,36.14413597
1282,other,-115.1204395,36.14413712
1283,other,-115.1202652,36.14413477
1284,other,-115.1199165,36.14413042
1285,other,-115.1197735,36.14412954
1286,other,-115.1192252,36.14412466
1287,other,-115.1177795,36.1441578
1288,other,-115.1176224,36.14416663
1289,other,-115.1165874,36.14419381
1290,other,-115.1163931,36.14419348
